,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
r2_train,0.8484300615251259,0.8577934142267185,0.8481404964746883,0.8471018702421403,0.8332021810211317,0.8526613633136058,0.8461896781829259,0.8544350365270947,0.8434445287017612,0.8495522663382131,0.8686604962266696,0.8605335236908089,0.8636276417016743,0.8594868284231127,0.8635369427433877,0.858586949999765,0.8454669116898081,0.8536830147979704,0.8426574090223302,0.8677385018957419,0.8499094468105535,0.858361552502121,0.865500638175848,0.8689574302383507,0.8600513927780576,0.8574326498988063,0.8542715339954695,0.8391281996050882,0.8291222749901266,0.8665498066581252,0.8514467515791282,0.8671831049568428,0.8492499820693983,0.8538432037225238,0.8658490184395273,0.8517224367835604,0.8676560826258419,0.8495441356059612,0.8634683994648525,0.8717484476409376,0.8628039017127338,0.8759528790735961,0.8503463890936703,0.8495042190601628,0.8516790882485566,0.8613980582297368,0.8402433210029866,0.8637501704665251,0.8684499796276162,0.8554228193628085
r2_test,0.8452482748857761,0.8582864826928261,0.8426773437730808,0.8382286275723078,0.8601133903614663,0.8689516778016348,0.8546552574270336,0.8467009916605261,0.8342879127243873,0.8406266874723158,0.8494119091857595,0.8586098648091669,0.8481171626520778,0.8618228329482946,0.8548145388243422,0.8470551228239634,0.856837033591858,0.8685658078997802,0.8540980690692779,0.8524816338028474,0.8569960995140615,0.8143082414008294,0.8533378605672709,0.8546364482379275,0.8578130968784035,0.8701658802850447,0.8362188892506817,0.8183196638215714,0.8436735333318799,0.8611525787072164,0.8501868128579174,0.8534777708586083,0.8561462577757836,0.8361063808027489,0.8641144382985235,0.8736552693510515,0.8480886497623438,0.8705011502620319,0.8458728100329849,0.8498042468620686,0.8697828429676812,0.8600024696261257,0.8522643630499253,0.857013507165963,0.8498028203140975,0.8513429451503373,0.8394958962738084,0.8552693457829211,0.8498416281696528,0.846290789589098
rmse_train,57.394624184494,55.85954099980634,57.294775157164416,56.396676285145624,59.50961692812559,55.98183458463444,58.21225155164891,57.10002134255681,56.72723269032464,52.77557655540692,52.63087383450553,55.86159831343578,51.64673576067709,57.40941324206575,52.095613957159884,53.46934306510086,56.228591989783446,53.082166407467085,56.41379497567626,55.50251199518822,54.61084111116171,55.461489365536124,52.71414759272876,54.17720801795275,56.42300247048018,54.29843214765688,55.34392454283863,58.91556562882837,61.71479264084185,52.52353151767334,55.450973320079925,53.704052316627994,58.43255645136646,53.049179529810544,54.099832762777126,56.44442119520048,55.25609653629117,56.96531434883965,47.55757113873446,52.26038938295339,54.936547897477496,52.15801928459106,56.2468634193568,55.61908382709266,58.677946295899396,54.47568662667099,60.52181893998227,51.51120752880964,52.07160838296976,56.543777300085864
rmse_test,55.43726949251266,51.04627546886158,54.093732804902054,62.073660174367376,59.8728881892931,53.33586480176092,52.88785604654869,60.5649937464762,71.90013878691772,62.68758041566063,51.086348015560546,58.32512724083455,62.11716112412244,49.06032724840281,58.94176675207263,50.083369043866476,52.639645321778936,53.621328867467675,56.0877501443875,65.56012630303101,51.558162133630084,65.25810311754562,57.74141300798554,51.861852557971154,54.625981174343,57.9050212290531,59.12090855707738,61.92922113380524,47.412910271913745,47.607489203672436,52.71112339885349,52.93157716793194,61.51242381687907,60.26266354293788,50.9747748299348,57.22909014769017,61.022757415495356,52.809451876641674,55.664260399686704,52.15818214869363,52.89428703123019,57.66564873609062,55.59212045200738,56.87461337057522,59.31158334299514,55.57479092534307,57.626898955853406,57.3636491504997,62.42169850600866,58.22985147727869
mae_train,32.82626652190935,32.365568663767704,31.74347222371721,29.962029821395422,31.952044348599753,30.025288715554133,33.598870561133666,33.24687670564239,32.9770081292585,29.839222519259337,32.00899389864904,31.39442951845736,29.88595178758024,31.114629051924144,29.134830179730393,28.6225552090858,29.31848072427607,29.44274511025362,30.04086054172985,30.654054786962423,31.014127919350013,29.845372282848118,29.59574226221575,29.701436681661058,31.724310596527005,30.240579352739648,31.218984760995507,34.90844608879528,37.01459473425891,29.894259331553958,31.473446212469135,30.881477492116936,32.3788352488695,31.197814610431195,29.19065379922182,30.746537719603893,29.406398115331886,32.03531388337536,27.161141217306675,28.629149981984394,29.8692226058945,28.012886588053448,30.4423035530769,33.255049074451904,31.5953474070516,29.59211629359887,32.220126687294346,28.140457881303302,29.07031709626062,29.432979758262938
mae_test,30.347356064321946,31.28350312209933,30.641853359805047,31.305542720059556,32.24346945637719,31.665076552742743,31.97889132861201,36.29947000630662,40.50692377406899,35.4115941227651,31.03749337623183,33.101298244034005,33.86618774019279,26.706938473419818,31.57466062649245,28.40519216296756,28.82855597489531,29.284017609253567,29.26721791105689,34.99194797632556,29.96604139926088,34.141065262828114,31.393808432976197,29.290602444689075,30.858148831841838,31.233831016120376,32.175165937056875,36.084994231611645,32.887256235947426,28.11052079624322,30.656903774606715,30.705663745822108,35.93006376242838,32.706242223224876,27.994650376610732,32.814879434348455,31.392966705558905,31.213638313027325,29.99176000046227,28.267893546311743,30.307737613849778,28.76978582461905,30.44605046022831,33.88973345013287,30.98694483591455,29.967272139800333,30.334358607355455,29.90390766731431,34.48110897701999,30.47087558413264
mape_train,38.0682658188429,40.05083460825027,38.710246136102946,34.24693953411557,40.12937644510047,38.58904762512741,51.258913199688315,40.00327362250671,40.97446772286015,38.81145647315871,47.836681235128985,33.48456485481734,34.27227724965232,49.33970999722299,32.7625348821065,27.614213597773002,31.962559100594106,31.339888039168752,34.27246936696938,38.61365675825307,32.57598710650617,26.929785374264036,35.909591774671505,33.81710485406777,31.47288322220273,33.93151572101954,35.66976648604741,39.7503611723123,53.00628704490287,35.897385843595245,35.700561899213014,38.51675110510508,32.7680335017651,33.24937668783965,28.077471909683922,41.68284015471805,47.50785017797992,41.990388515986965,34.39047993390302,36.42524672563605,34.36046437059911,25.8359655856297,34.730919459641974,38.39477418978163,36.19224492492448,37.22591569243745,30.629065436625087,35.75750647824749,32.63562916375632,29.642865145276055
mape_test,41.474265862818505,37.961550578430675,41.912691123924326,35.933580336988236,54.596992186351386,25.85846245596971,30.458959213038572,35.291104410187785,29.77861665420165,30.428464287380436,36.92282117767361,34.019344540275675,37.19556870861427,38.068193154052224,33.00680681470353,30.844170851289103,50.41971033154233,27.643146634556647,30.193780882779453,43.474121422891734,35.479146834331395,32.68838533551548,28.9674564389352,30.18387632589456,28.630908639280722,32.01253566635938,44.95572378129553,39.832068104329686,75.95468811179609,24.748876388754436,33.06350586714444,44.14358681705786,32.80550160173845,21.72711099943866,29.50213585313193,36.34535174464638,43.01074469227769,29.934909626688565,32.362518471873116,28.888840636096237,39.406616211163495,26.08107627528967,39.885432919092864,47.977357227214725,34.42664927992042,29.601240324719974,40.08597653593359,29.287828771343484,27.43748644796742,30.903761177254886
