,0
r2_train,0.18166830963121383
,
r2_test,0.7825807425071005
,
rmse_train,129.2001974904505
,
rmse_test,68.95076303241035
,
mae_train,105.82944837961229
,
mae_test,39.83128133931441
,
mape_train,144.1150386336694
,
mape_test,29.654456948898343
