,0
101,396.3445831076367
102,390.16723712210336
103,395.84653089563227
104,427.4749495422623
105,377.6459033484193
106,364.7433121830775
107,353.9569874809913
108,401.89582170257256
109,460.9499670778317
110,533.2523823936161
111,487.3035539722686
112,465.27518537181464
113,369.902135917704
114,371.85821841346586
115,470.9506934135064
116,468.2550677494377
117,514.3662680552401
118,457.94599945665016
119,393.06386971328425
120,414.5688207905757
121,530.2299218809426
122,582.3600060924066
123,545.9225701747635
124,469.3214972111466
125,449.2401023511952
126,496.3844170733067
127,499.20279002336855
128,503.8003631257776
129,449.99698544230483
130,418.61121677299525
131,482.49555349254035
132,528.963708062595
133,494.7171668518806
134,533.2942160921905
135,534.8178899371078
136,530.1135840114409
137,488.6960950292579
138,470.40314525431745
139,465.7489980058692
140,442.78060283646147
141,336.19433975353735
142,348.4246593882537
143,280.66652339119844
144,242.79702168153423
145,260.03752287493165
146,289.824338830275
147,321.1056503520596
148,350.98850769134765
149,336.15929071585737
150,333.0725847300406
151,357.0283992312326
152,351.3428866895781
153,368.21295508187063
154,396.065240885292
155,408.6029673922789
156,389.79740955390616
157,304.689234285669
158,329.93303888522456
159,336.3033089123886
160,413.9135260430088
161,360.4740658283907
162,403.6248843608532
163,409.9901793735167
164,372.05588748109255
165,363.35701410353033
166,367.3868091368133
167,367.1071703503442
168,362.0991978917758
169,343.1810243662833
170,463.19442489708433
171,549.1025274208208
172,580.340322696548
173,570.0192375043799
174,545.9436383322776
175,474.98511847853285
176,414.5117866675268
177,421.5453253858155
178,507.318364133889
179,506.9905276248219
180,444.57667990843765
181,531.9271583667763
182,593.7621915919642
183,605.1635418701094
184,537.7691205888843
185,627.5198801308701
186,661.9060152855609
187,661.4116852559382
188,637.2723913726388
189,592.8860170947637
190,535.6533110764743
191,508.73326552065004
192,559.9337301430069
193,598.9937643220859
194,643.3080644391578
195,667.7781634989364
196,660.061138284244
197,590.5185971318358
198,474.83854922529605
199,373.4570561331798
200,342.6224307065304
201,188.15068770899552
202,150.55536255880943
203,94.98035921282832
204,73.05720732719857
205,82.36259367997405
206,54.58772624392996
207,30.57570981493689
208,13.394339876613335
209,12.95031075394258
210,46.074344647893135
211,64.27176748686033
212,55.483189513896114
213,20.649614749100046
214,13.958011440461155
215,12.392643100538285
216,8.110762508904994
217,11.774467287195316
218,27.486734205716488
219,75.03548068751816
220,90.68087239591257
221,107.79177204063812
222,106.15911087988222
223,91.79006156254431
224,189.35021696558223
225,270.2981574042874
226,294.85545842139487
227,351.64058865217515
228,414.2361605752349
229,412.2839909102207
230,450.493736403558
231,377.64105543282926
232,316.8584072397291
233,364.902101088719
234,426.9091929510479
235,392.13364186510483
236,304.83260790915364
237,229.83030911579533
238,266.76128220795204
239,166.9267644276963
240,239.26207112584515
241,306.58375249006843
242,262.94973113498986
243,200.04510005382167
244,227.62018313322707
245,249.86852968628224
246,298.27601390521613
247,370.622462941194
248,400.25691453821014
249,342.68251822959826
250,243.2926832235535
251,87.384050727724
252,65.87934476976018
253,21.195150508871226
254,8.082265117450005
255,8.106047744554683
256,22.504263235710482
257,10.577001874823557
258,36.592354358840495
259,41.584496950710175
260,31.9181345610112
261,4.353282943909012
262,0.1911113690726245
263,0.6317330304735148
264,0.6267338066566259
265,1.3013112746601108
266,13.291822500557195
267,45.68137902563774
268,70.25575063690458
269,86.27264943481492
270,110.89132106875454
271,134.60146548041712
272,175.97336831999894
273,246.3812533267258
274,265.0086396755908
275,198.8852680236453
276,335.0994310573607
277,315.8401210296563
278,356.10657201581085
279,330.7763522617062
280,300.2768896884705
281,249.8732081366581
282,290.0990964133444
283,282.77338150890506
284,289.29171571458767
285,200.9593164654303
286,174.5997075035627
287,229.46724199917603
288,190.31469797016808
289,170.07731945910186
290,143.12068454784787
291,128.29024500188436
292,139.30810457894273
293,152.55397174482485
294,166.793307545403
295,200.44500769752742
296,294.686459236602
297,306.95308981961057
298,249.058401230125
299,181.51079852614768
300,230.900258006862
301,310.5985831397108
302,408.10971770339654
303,484.6154725363934
304,437.1459389375401
305,380.6607591096088
306,380.8787700552603
307,407.15210911847663
308,428.97154526689314
309,367.08092139914083
310,256.120882186056
311,318.256171456711
312,342.25167713198437
313,292.0558991362663
314,305.4401558326388
315,315.5316973661009
316,287.35897705207236
317,257.638766978212
318,281.26610644961943
319,244.46865378921132
320,282.19724214716035
321,197.8998580651142
322,208.4269251988951
323,230.3695595318209
324,220.10339014752503
325,247.19136665206028
326,173.91235356887947
327,164.33332931391368
328,159.9141395325301
329,126.89127031908716
330,172.6824567511533
331,238.99090560008239
332,218.7346982932603
333,169.14846548962268
334,119.55614404293443
335,134.77022862437607
336,148.59066759877211
337,203.90549644859288
338,233.7587367155468
339,271.7316606244639
340,280.4995487104813
341,366.49998254043885
342,317.3303375994408
343,283.9496910049911
344,258.10800102532033
345,251.7776461084133
346,311.03672032002595
347,399.80589194929183
348,351.0772893065655
349,460.6306038294713
350,526.7387780831066
351,575.2574587179918
352,602.4810225246551
353,521.6259036308261
354,547.1395482960767
355,646.6406795815026
356,626.6119278798552
357,624.3503964402788
358,609.259676482396
359,652.5860821598509
360,655.4405360697001
361,649.8002344262443
362,579.8995073606168
363,571.3317637448181
364,554.3519696525399
365,502.551359105158
366,453.4923446873426
367,513.0826083983304
368,544.5034049221683
369,493.76395225787
370,457.73047601824896
371,470.4185605364744
372,407.6029682945098
373,477.756386151395
374,541.8690621161601
375,518.7308537236986
376,481.3384056703092
377,481.6225322587885
378,467.41576101480456
379,431.07839733227064
380,343.31794620697275
381,356.7059856090178
382,312.0127310115019
383,265.4561973061129
384,316.332123938749
385,249.9554925766127
386,291.9968465614705
387,356.52186468002816
388,294.5761706700121
389,297.3333908870886
390,270.4881642233036
391,290.17935634922287
392,273.3657047424137
393,288.34233224488224
394,284.7651031444318
395,316.88089164224687
396,377.9874060165402
397,437.3088494792825
398,438.9289460048763
399,470.68704185429175
400,538.7785492153541
401,490.1521583060657
402,498.82723997802964
403,550.9504457174986
404,462.36948033934885
405,391.4414218578443
406,374.2769833101112
407,402.37119886369317
408,377.3861767246105
409,276.32997513718493
410,309.1137622212977
411,279.8488991254804
412,178.42572364301682
413,91.86219019430919
414,94.86569783848093
415,125.55463462577416
416,142.76151513115363
417,158.97894272217906
418,78.90482545082837
419,54.83836529563092
420,50.2137322299224
421,56.68638950806751
422,54.24589069770976
423,37.69592696408961
424,32.40022072891269
425,27.29391002751532
426,36.83475013833976
427,27.639098564043685
428,41.142029328941064
429,27.35399149825412
430,19.266052322295238
431,7.855251332297738
432,6.993417828843128
433,3.6135249179200746
434,0.07358421690766767
435,0.0
436,6.655834043798925
437,28.615729619249922
438,18.21673582104915
439,26.785632405536838
440,25.142419009036693
441,57.41529570802294
442,25.545134933433747
443,18.042413612833727
444,13.342244454090489
445,14.177435604951947
446,41.48941183475953
447,96.62778503036549
448,100.46203536352768
449,124.72220333697143
450,167.55434556042363
451,180.15733130567398
452,150.82375611785525
453,240.20755992179008
454,252.2467167426366
455,235.34972759061344
456,240.1152134847464
457,346.5014834056787
458,415.91902883184196
459,486.6185483412669
460,488.6216180938113
461,560.9704124073064
462,572.9846306061947
463,572.8360247442238
464,520.2856516708902
465,539.1595342522036
466,633.0781515321924
467,670.1176701201651
468,677.0527919153469
469,675.0199204944314
470,654.7596490486346
471,632.0905354997129
472,605.2181217737178
473,588.6375635166179
474,600.6231269634952
475,610.293402183942
476,632.1216656543161
477,624.6983690481823
478,591.1993842894714
479,571.2942241737234
480,579.2069332921054
481,573.9975090602379
482,567.4344209072018
483,537.156301086774
484,508.37701332657053
485,562.8547566465288
486,495.7745632124434
487,384.8765452415661
488,322.5558701051445
489,428.39006169857424
490,453.846638952966
491,445.09933786430105
492,449.28582164503626
493,499.8019857327287
494,518.2249758501989
495,492.3145465430459
496,453.71026484805793
497,406.29787734034164
498,359.92141858195504
499,350.2448428869401
500,350.4177004315191
501,311.44372734573795
502,257.68261610236857
503,272.6215739086673
504,329.8225354609525
505,345.8041431280198
506,359.53785827908393
507,313.9068709453341
508,228.57959228604716
509,199.2107047842337
510,227.6190483215253
511,191.89274291334095
512,170.614300251724
513,177.03142741059548
514,190.04505157900357
515,199.5637462177384
516,233.7189184425549
517,225.79368705531434
518,207.21767287564754
519,266.6725701945186
520,334.9397221976996
521,308.4856424312826
522,256.2027187536589
523,266.23190011448503
524,253.35138784561298
525,310.4281737622432
526,277.1649937966676
527,242.76714738521443
528,215.40609281892844
529,153.34101661788563
530,165.65082754268798
531,196.4670084964779
532,165.10284664197
533,171.5780458983271
534,157.5371357065101
535,222.73404708512595
536,222.92253174337952
537,202.16565459222764
538,312.84921130845663
539,266.63337228525694
540,260.1490703259694
541,300.8365878982798
542,353.00501361444117
543,399.4149720142642
544,418.79306807858137
545,404.7002773219238
546,375.3076253499929
547,364.4705367377806
548,332.3387700912045
549,331.7609360773185
550,363.0008496682224
551,371.37503374783716
552,377.1826217669574
553,375.7424337493162
554,402.63444491685965
555,431.5127911470523
556,467.1383676424225
557,496.45219105430124
558,515.2384843292248
559,512.7384699408968
560,478.7504690974922
561,412.7499294641471
562,422.090407220906
563,409.07219538705823
564,312.62851312869526
565,211.8827385257492
566,132.18608686188992
567,148.70107721194358
568,248.81356030967902
569,160.69632741150727
570,222.31911150832417
571,278.7305104186529
572,230.28128631224547
573,163.2310700640741
574,164.45746258326525
575,239.68088321942014
576,171.68686677511602
577,218.11257938752425
578,216.3192954654168
579,205.76455708309982
580,203.18518455592556
581,156.966606853819
582,197.87174197039096
583,190.2777878412973
584,212.38674925572894
585,158.9286024750883
586,210.60118205319358
587,322.58480023812837
588,405.93646856188917
589,408.9353461743177
590,459.991499062183
591,458.9061106796431
592,566.4147033213025
593,684.8289120711386
594,688.2101637299393
595,664.0399061310862
596,646.0970835932002
597,625.1222257580422
598,604.7253260095163
599,605.1559915895867
600,608.7771303374848
601,620.7357790769605
602,621.9979741488015
603,590.9696862963739
604,597.1295168415608
605,619.2696628815572
606,623.9081588070146
607,604.3165940700176
608,647.8263732138213
609,656.1852902933415
610,646.0068827068139
611,632.4282766453133
612,619.3676531154642
613,630.4887654265617
614,645.9939851935528
615,649.9088162360348
616,632.164149978266
617,617.7162024990918
618,621.4702050010335
619,546.4618750617508
620,530.8417911673881
621,477.80539185992455
622,417.95467827180323
623,422.4079245088983
624,440.57166613655676
625,388.31703104503487
626,387.3489670616359
627,338.45129260616767
628,338.66991483705584
629,264.87677152968
630,228.25798059743488
631,217.8343417152361
632,244.45404951915063
633,245.7313390997076
634,219.8444049340281
635,134.65467755765457
636,178.79443758266416
637,168.24281917598591
638,161.96042594084275
639,128.8556263486962
640,139.13470535091145
641,164.43143151590883
642,107.39683941143295
643,100.04771712429171
644,150.08254553288802
645,178.26980354135742
646,188.52462480863548
647,142.54551658491994
648,130.92802250464328
649,88.91423385256277
650,90.38356988703457
651,137.02876718722436
652,156.98203121446952
653,164.28258658693932
654,173.9971830132106
655,209.12855657786892
656,244.7372137873068
657,287.71477532147134
658,308.9028355268298
659,396.2990605144905
660,416.791708109001
661,489.5233273673842
662,529.458147034141
663,561.104135592079
664,589.2339146313125
665,633.332258568454
666,619.6022413904552
667,569.5902242101471
668,532.8374649738016
669,563.2705698110467
670,503.7711939257952
671,428.3361868913031
672,373.13971436273073
673,305.87177465453897
674,362.80874874334575
675,335.8034621848132
676,347.20215851665847
677,390.0624107825048
678,297.0443921737031
679,250.30129542454227
680,134.71698931165787
681,69.91120667342281
682,31.402479149888894
683,22.68025891291545
684,12.732877805717836
685,10.41087754634176
686,22.206319179950427
687,12.159976440028904
688,10.293559199529929
689,17.273162587256778
690,15.064991506980135
691,14.820547014088596
692,14.504627540972429
693,23.78235777603453
694,16.387216604762838
695,23.767986520643237
696,22.591849515935785
697,10.948651194072793
698,16.287704210093
699,60.788361591748114
700,71.81553267709016
701,35.02819345856831
702,27.016326006767393
703,18.20805678115397
704,3.1262821656457054
705,1.102465029028184
706,0.3820714299183456
707,0.21530555455448025
708,3.537525821711028
709,17.655270331149577
710,26.95063100081047
711,22.84922178373395
712,20.248460325604643
713,28.76867500116843
714,56.4824078612145
715,68.41031076898348
716,99.36064764907508
717,191.60527846537624
718,200.0771410839508
719,151.09441324797555
720,105.89882138946938
721,174.91079721807608
722,215.84760417270348
723,202.4409871465592
724,148.61859909745854
725,222.22937059894767
726,276.17774090393283
727,293.08829937774465
728,345.791118515848
729,450.4729073130425
730,422.59712636814726
731,543.7908127752377
732,656.6696127968364
733,678.3649701468632
734,656.92960269696
735,677.7889730148519
736,658.0714925975902
737,651.1636244402383
738,639.4797514408192
739,634.3147513043707
740,629.212444218657
741,606.8906708092503
742,587.9310721173961
743,642.1361095938418
744,609.049019116572
745,674.9578447812621
746,646.3467754554008
747,636.405697848936
748,604.3497487286966
749,560.3928870622033
750,581.788287957052
751,567.336466987269
752,534.8479367248063
753,516.8762112894174
754,477.8147215251954
755,489.4166338842656
756,497.82226889192435
757,539.4022205434984
758,553.6341301363001
759,492.71908119233035
760,460.6293661281752
761,372.8657738440867
762,252.95372561599456
763,223.80202896924285
764,202.93104120568947
765,135.58687846511282
766,105.36700625971379
767,92.91863633920697
768,45.83231503430297
769,29.845487233407397
770,15.303798255337256
771,29.68697370873885
772,73.4970542904777
773,50.830531138400545
774,46.601402646994856
775,22.32769561340781
776,20.950645492688924
777,18.110904794823828
778,15.838681915934432
779,70.7520749089577
780,150.07443843809054
781,318.51055992627465
782,358.34772828955244
783,335.18764677980994
784,230.3206990791893
785,219.05468493151562
786,246.32261836263618
787,220.05176075434107
788,250.37785738735542
789,270.70364226923675
790,318.7515394607701
791,326.0585920085032
792,391.9605513058564
793,456.21165614125084
794,349.77370538233725
795,296.6760776877748
796,239.51773058451468
797,364.5768428718383
798,423.4015535303148
799,424.1079420399425
800,504.43176933048096
801,447.5535542785098
802,395.33398335549066
803,372.7303499548436
804,394.3675958672457
805,283.63033380895973
806,334.8227064673416
807,422.747817257485
808,520.7487486563151
809,602.9125777970999
810,608.0227529106124
811,654.4609060854368
812,647.8281132584308
813,624.7826507567319
814,607.9197452959011
815,606.0412082664272
816,639.4159266045467
817,635.6289752231146
818,665.1648918766066
819,645.1672642772334
820,585.8891918046507
821,581.7680429162923
822,603.5667649684459
823,574.2159769567347
824,601.6316840545783
825,600.2820751938905
826,536.5130292909166
827,456.5384970421847
828,402.45766243687484
829,331.0858229781917
830,226.7841628132822
831,170.66203799731198
832,215.1896282433559
833,128.69569960518834
834,90.86707835226898
835,116.68554251911013
836,98.86642958754044
837,66.65777717854562
838,32.34332278326793
839,20.846739107109816
840,12.643400172656234
841,22.543845467868405
842,4.087839895287817
843,6.859019809378442
844,22.475784001242715
845,25.20881305900191
846,18.871295210633317
847,9.154135622998318
848,7.495870084085829
849,6.329792050302912
850,6.65435424933981
851,13.554296881766545
852,31.497797280508976
853,52.43672243794196
854,57.91009176698433
855,63.58981222971303
856,41.353930448390216
857,25.202600343205262
858,22.260935397533483
859,37.51196339565591
860,41.7796391709475
861,25.05550756350337
862,2.585651818590735
863,0.004357676934818288
864,0.0
865,0.0
866,0.0
867,0.8016309861342809
868,1.3538818050154326
869,2.0401917129330083
870,5.104316458966791
871,2.5587552681763848
872,0.5759396348851503
873,0.03812967317966001
874,7.468162521575277
875,5.3416040727258
876,8.293905986748884
877,15.073997372645428
878,19.09805177179984
879,8.350985502265928
880,25.49240704252244
881,29.37486115061157
882,7.563087250805402
883,0.3804251964096365
884,1.0666866856946031
885,3.1475409715256344
886,5.629416529612395
887,27.304746722726136
888,49.89786420160338
889,53.20918725025834
890,44.715272970694905
891,100.43525985969484
892,70.62266703481626
893,84.99240934383339
894,42.274404968263504
895,131.20808192798336
896,249.94139670219437
897,498.93702620130614
898,652.7294588095001
899,672.6007077254345
900,601.0049320909344
901,557.7268088686843
902,653.8846305462878
903,674.8330366772185
904,665.4643671716228
905,648.6873079464078
906,623.0423186617116
907,666.7910921760738
908,655.2499875672315
909,652.3259197683487
910,643.5800561078393
911,633.1967045541357
912,584.4335431123848
913,522.4024325821172
914,551.8664445400201
915,592.0996954750276
916,623.4160197205176
917,664.9435339929762
918,591.843681955107
919,573.2419544553603
920,543.2806559050811
921,397.23763149830137
922,304.5355656504258
923,299.01746658334633
924,458.72034956947385
925,479.42836626799414
926,316.9935345648474
927,323.02494073936776
928,285.5761636592667
929,283.36268166022575
930,237.25773946268825
931,300.5684364323971
932,238.014459140913
933,175.42222205117417
934,263.90491576211485
935,248.59417245916268
936,292.78412444920065
937,384.6776687342888
938,466.73222912593286
939,320.00833888123975
940,408.3160355492729
941,504.86116997377474
942,545.2015108194554
943,565.9148051489299
944,662.0508808081628
945,652.1486167880632
946,589.4143224564139
947,575.8957615516772
948,652.0863020078954
949,686.9701322871751
950,691.8332029091672
951,669.0328809182038
952,661.7282916684047
953,662.9647219753685
954,591.5704162711551
955,601.1221808359618
956,666.4505972207438
957,629.2346623186954
958,594.214049402295
959,526.8212713284144
960,572.0921935007666
961,525.7130596129283
962,413.7038975731277
963,238.54612598860618
964,292.7922436486564
965,284.14067527515317
966,290.53225857915885
967,322.33358621516516
968,308.87933130686264
969,216.20656478404462
970,201.69917738101356
971,113.43516037192278
972,71.37966814634309
973,49.64129689357233
974,89.56366389325491
975,121.59099457545773
976,200.8294637451017
977,253.0567362568704
978,268.3001080587115
979,263.4768496573824
980,376.5606057508155
981,475.654784481491
982,502.6147663307241
983,513.0274807589403
984,522.706365417498
985,610.7449755348061
986,633.7584454250083
987,594.1116500466558
988,544.6685396948461
989,561.2692340507824
990,584.4531163446168
991,581.3878023159195
992,571.781203649683
993,599.5050317946278
994,545.6737710311019
995,562.8910675948212
996,503.7565230801146
997,511.7136623462445
998,496.61528921824504
999,501.43186584827413
1000,488.88815056166635
1001,474.0897036271992
1002,462.2419335563983
1003,404.67452768786933
1004,368.05915329538783
1005,285.7570980369978
1006,278.5726112053856
1007,204.19809932394318
1008,175.62308372238846
1009,214.7068036913071
1010,262.8614094967818
1011,259.36056078927214
1012,271.6499723389233
1013,335.33592278984617
1014,322.3375716738618
1015,291.38678389525404
1016,185.77308470239697
1017,64.85336302326712
1018,78.18280074903252
1019,125.4606812953608
1020,136.17271971036655
1021,137.41303258643282
1022,111.27489045011922
1023,59.43975136535799
1024,38.70384553445493
1025,20.06414269591998
1026,29.76409551199152
1027,19.761553477594
1028,21.705894454948236
1029,33.48216533620824
1030,43.05425664821732
1031,47.79676790117722
1032,81.22750962339003
1033,44.068778309604696
1034,52.065853869143545
1035,87.6063921148295
1036,133.51506030659243
1037,179.94450417987613
1038,266.1625797634115
1039,274.0236776455968
1040,301.7376616772996
1041,359.8301827472968
1042,395.6581551793021
1043,429.3425590915895
1044,425.0980758413176
1045,398.60963095040637
1046,340.61818377598047
1047,325.6193714612834
1048,267.3320985462742
1049,295.7970585959085
1050,282.95210981268787
1051,375.66026430361404
1052,409.4424526706199
1053,361.15558531784444
1054,266.4304134820178
1055,222.15180092334347
1056,239.3157885725604
1057,215.08642090178506
1058,275.18089204344767
1059,314.6761915726954
1060,312.3986002779155
1061,256.6495501046919
1062,232.8570455989613
1063,184.32046520083344
1064,197.39468831411634
1065,172.23193650554833
1066,139.2249909699047
1067,67.78725677840514
1068,39.04746954391712
1069,40.439735219933404
1070,47.024197173101996
1071,45.12669819663252
1072,38.46499339362974
1073,38.465798353396856
1074,20.660463548969023
1075,19.99309440489521
1076,12.991551324267373
1077,6.218060003228357
1078,4.488597891228734
1079,1.9896608174763448
1080,1.3980880165875338
1081,0.7688485456933872
1082,1.96010729459757
1083,36.50461979655281
1084,176.2611989338728
1085,71.61632329171367
1086,7.867483089360611
1087,19.44104028670904
1088,21.716776542627123
1089,8.757695963853225
1090,49.57282992089854
1091,119.39875927763858
1092,132.41041038676778
1093,243.59230982679676
1094,340.5103645596536
1095,413.4257416072821
1096,457.3501960777372
1097,446.6752796231199
1098,412.91986978611135
1099,356.3302116275032
1100,352.2670379993652
1101,316.11694850926966
1102,306.9546361896895
1103,434.7676005729588
1104,447.2369720753598
1105,481.38520227872596
1106,571.2601979796574
1107,539.730374799842
1108,628.4980757131424
1109,589.2547981927896
1110,579.4811068254188
1111,544.188266199503
1112,597.3051887191601
1113,612.3719928986985
1114,587.3367727422584
1115,583.2235493788253
1116,597.0512360172901
1117,593.8205602535745
1118,563.9680432399451
1119,607.0173339521556
1120,649.8589662275991
1121,654.7898622753828
1122,573.4087959848376
1123,541.4038135277483
1124,556.1288426843573
1125,587.9139924447431
1126,587.9152483030265
1127,518.5018305652932
1128,487.5942806256052
1129,470.1988095462135
1130,488.03026620293394
1131,532.1322021973822
1132,519.4050045025024
1133,448.14693067346326
1134,444.1232242832309
1135,385.7654780484591
1136,375.9724404111966
1137,367.5661033333649
1138,412.2572517203623
1139,459.112340766748
1140,470.75136903387767
1141,493.7984202719586
1142,511.98593544822813
1143,540.2029739419166
1144,487.5259710134876
1145,390.8168245233516
1146,384.64772181002013
1147,375.53279317477694
1148,385.1241460240709
1149,348.50998512356904
1150,321.2806141071572
1151,332.2580047858479
1152,326.1078549410184
1153,303.2120090402464
1154,300.8370539276186
1155,326.3650516912733
1156,233.33428990360184
1157,155.54975056476636
1158,91.35461766866808
1159,93.94515976915231
1160,41.09637055839068
1161,16.19871076335749
1162,5.624919649108825
1163,8.421201598042725
1164,8.719847723975606
1165,13.919004179565455
1166,13.458188922202034
1167,9.539508598427695
1168,6.085659252358793
1169,8.912357181064818
1170,31.083778631562247
1171,41.915801444337895
1172,39.882851343144466
1173,60.734535203109495
1174,93.61390369415722
1175,97.00951450369101
1176,121.82509563795817
1177,144.26157278801594
1178,136.3702314174372
1179,187.87580907934463
1180,163.04514856718427
1181,233.45758189921185
1182,390.7651043452314
1183,490.65234396406936
1184,323.5286306959065
1185,258.1890931564469
1186,169.98965449859858
1187,106.31151760451294
1188,177.1354729997434
1189,411.5323128221163
1190,500.86841822060205
1191,435.7782699268892
1192,494.3019922080804
1193,549.6710287432717
1194,506.98586430526876
1195,534.408949192256
1196,444.15334975120726
1197,321.05842705444303
1198,391.95027445108497
1199,303.0651129612395
1200,252.9744851047257
1201,263.26194658271146
1202,245.42139932771858
1203,312.4101965404254
1204,254.23941280314457
1205,217.58544270814448
1206,162.57819019580853
1207,143.62937372820357
1208,134.45888168587697
1209,189.07466652740388
1210,240.88248842488
1211,250.56482291101085
1212,272.57049527742925
1213,286.18132091276686
1214,303.9593899747068
1215,261.61160656872414
1216,293.4391196064784
1217,253.373288198375
1218,238.63228089300503
1219,291.6160915131262
1220,350.42148918952074
1221,315.9368009343185
1222,280.4252715018945
1223,314.5850858631124
1224,305.57127046357965
1225,266.0431461275876
1226,250.10858018826445
1227,266.23537415137474
1228,287.2652688409866
1229,329.8162440648778
1230,359.9528816146573
1231,346.1156655840622
1232,287.5730691146471
1233,271.98452995942944
1234,265.77050988585944
1235,170.01225994769794
1236,119.91538911374214
1237,99.35592985856022
1238,100.7142994655856
1239,124.63432049262138
1240,98.96695574733054
1241,62.41575420004323
1242,56.47573214224351
1243,72.23486829713028
1244,45.60535572011239
1245,39.0467523429216
1246,34.0566826737605
1247,37.3068075969621
1248,31.573445341631604
1249,28.367060600663233
1250,32.03937179089982
1251,55.39092478329496
1252,64.78865152078508
1253,43.91819030986135
1254,35.17284109732344
1255,37.61561860957836
1256,23.46748838201307
1257,36.27562387362811
1258,33.39175867063345
1259,54.8450258837792
1260,75.52290500966481
1261,73.4070591832801
1262,52.59333250511608
1263,51.52186145328678
1264,80.745381089185
1265,119.17490178209951
1266,143.52460185956653
1267,189.2801794135132
1268,276.5698834094338
1269,401.2746832741468
1270,473.7102165417965
1271,477.026638677698
1272,421.68790312802656
1273,384.67149233246664
1274,462.42382117595884
1275,489.0040920036134
1276,405.035083087922
1277,371.9162693277996
1278,324.53135334176005
1279,316.75469452868043
1280,243.3253900098809
1281,105.39013220911372
1282,69.19013218729191
1283,55.9431271835435
1284,53.9254319777865
1285,52.6590123802503
1286,72.27784588589992
1287,62.53493666421052
1288,63.17480705112689
1289,64.85613801614853
1290,78.12422630823366
1291,87.3718704154583
1292,98.13268152432413
1293,86.56015322291863
1294,80.0758331066438
1295,78.23707501002276
1296,43.96521993294746
1297,41.84661424450403
1298,31.098440398749183
1299,17.15651302280786
1300,13.872676626652167
1301,65.69457018923026
1302,109.17459910946016
1303,111.45581877552124
1304,77.11928548377381
1305,60.43712980463722
1306,54.79822322303344
1307,41.836531064263184
1308,61.5368289192776
1309,59.283543778067454
1310,57.46566621675908
1311,65.81135895724793
1312,64.47381541457352
1313,102.35320662994806
1314,113.08135634495451
1315,85.2644917974511
1316,96.45198302769093
1317,114.471092147417
1318,238.78345596866882
1319,235.54713035576077
1320,142.8044443012907
1321,152.90162660545172
1322,174.58991786128203
1323,201.909359639005
1324,240.10629840401725
1325,299.58015766988376
1326,237.5812334256432
1327,289.80212980873006
1328,355.6238533795209
1329,373.3567024647684
1330,336.17255136886325
1331,280.7767272251812
1332,322.17706088059816
1333,327.25037125770785
1334,297.9397586064041
1335,217.92826478400414
1336,225.10903245939903
1337,351.0237776390388
1338,427.6267782694664
1339,481.6242874342206
1340,469.06348944879545
1341,396.4934582982515
1342,419.9428139023524
1343,452.4169940925755
1344,436.90526201949854
1345,385.08244245057165
1346,431.9908222544728
1347,458.8860683919075
1348,456.2000296170953
1349,499.676496741664
1350,422.36885672471186
1351,391.7280995030291
1352,327.56465962813803
1353,375.5349387254345
1354,396.2227799849794
1355,385.1803661088591
1356,402.11514600363364
1357,359.3798622285514
1358,168.16080103851064
1359,88.2241503174662
1360,73.31073031370431
1361,26.813476145451602
1362,19.458141142513657
1363,22.573837784605203
1364,23.88624903079095
1365,17.14256845661644
1366,20.404332008631464
1367,33.709424240688094
