,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2019-01-11,306.162115,277.260671,228.865477,188.367128,138.700838,94.109778,105.284505,88.232191,78.157459,98.299016,68.049368,45.141344,28.840062,27.477775,40.011025,60.692713,52.026449,68.576226,74.616909,75.23964,57.531204,51.669364,34.011813,38.51354
2019-01-12,29.53427,26.485636,21.813218,22.114633,38.019122,31.224691,26.709251,24.468166,18.874073,38.831575,42.109191,53.598265,32.056656,27.916598,28.055504,55.626343,63.117592,85.11225,104.977106,102.577897,87.845988,81.124957,72.871361,62.736904
2019-01-13,69.818874,85.014598,90.593199,93.850321,91.600914,84.297003,100.351454,87.595146,68.510291,80.204396,56.552111,52.908942,34.709507,47.4607,62.096347,63.717502,61.839171,91.356731,119.956019,118.583439,108.917102,102.932631,106.161933,111.103514
2019-01-14,122.711241,128.34709,138.734592,136.228022,105.733877,72.949345,50.64979,49.155129,47.12662,74.69236,57.867838,42.188727,47.014124,56.84653,36.218123,31.289543,54.394785,100.264751,108.531297,132.883251,212.24349,242.486948,261.1497,278.806657
2019-01-15,300.883132,366.013929,402.247312,454.441222,483.652866,496.877513,464.142353,558.642633,526.941945,475.225337,437.211262,483.263257,497.23526,564.351091,693.614823,724.649475,746.889062,774.231713,726.997541,686.394508,673.484594,614.290465,586.675213,555.988427
2019-01-16,545.985028,524.112721,521.542018,517.990961,460.889843,396.993615,388.137909,373.797604,358.982105,368.836072,335.864181,364.388503,393.029716,466.910355,531.287322,601.624555,604.088943,571.38414,595.318298,612.062382,598.364533,559.083432,537.913726,553.368046
2019-01-17,562.062963,595.808737,621.448558,607.678331,608.11376,646.437969,634.828528,640.373908,610.776931,631.828233,611.141996,592.766658,596.714547,578.16146,549.759514,558.568092,585.28914,555.393482,496.065192,479.547722,538.419095,534.433003,439.696312,405.984494
2019-01-18,408.168223,398.455208,385.456667,421.468866,449.53256,430.394396,415.179625,406.292499,388.244281,382.112472,328.111781,301.449686,259.787942,261.166863,205.326991,187.558563,248.634388,280.468888,262.575482,256.554137,301.094576,343.42349,343.189007,300.822246
2019-01-19,258.107313,277.205222,230.666758,215.716435,191.303161,165.205036,148.305504,150.840574,163.406447,196.3558,159.40786,122.339885,112.224191,126.209249,150.900184,137.964412,101.181914,80.832542,94.049149,86.871741,101.199993,133.256412,155.030651,185.228934
2019-01-20,265.287948,339.932562,355.658529,427.853799,508.771918,556.258283,692.599293,742.453732,727.541945,758.531216,742.387882,746.587696,736.763051,739.059859,720.436207,698.239117,712.024164,742.425457,749.614392,799.42429,810.798505,764.064536,760.881495,732.276732
2019-01-21,724.759836,695.962434,698.690784,679.318127,637.452103,588.628224,544.250229,549.576882,551.781908,577.204929,617.221835,626.345055,546.319543,521.765079,522.062254,525.723464,530.341689,525.266,572.250199,571.775636,569.112739,563.859053,593.446917,543.600318
2019-01-22,493.153089,454.620695,379.80643,391.504357,384.950669,372.207613,386.781493,408.519374,377.548674,342.214093,308.098185,313.734232,254.543285,276.062488,337.089693,386.634772,400.504302,452.425597,515.690662,522.277651,567.914406,587.7707,593.347974,588.175357
2019-01-23,587.418259,601.699778,592.557936,566.92471,539.098944,530.961425,481.999412,440.078443,435.43262,516.332715,532.901878,591.088503,584.796341,556.964558,531.255275,553.847742,561.147253,517.926647,415.511242,394.50727,366.623799,342.946037,345.788189,326.402166
2019-01-24,326.207644,296.705046,238.054545,225.997952,148.730061,105.170781,70.462648,52.986609,69.271917,105.133436,90.166932,80.288533,62.599229,85.362545,92.778969,101.72917,123.079765,203.421477,255.886287,251.368163,257.168233,240.484429,233.914514,244.19732
2019-01-25,211.487888,224.413936,232.81379,263.991514,279.35566,274.882088,292.876031,323.324786,352.013052,417.629333,438.510922,480.213954,541.307196,686.067412,649.31627,609.440205,525.607905,501.80501,468.697969,459.785137,459.2819,484.567991,486.802573,496.791971
2019-01-26,508.314565,506.946808,499.138031,508.683256,522.286691,501.46228,518.570919,524.299669,500.713897,468.829441,463.331416,422.809619,343.174702,315.04011,316.228347,318.377352,306.852722,324.9814,391.28313,368.859341,384.90429,368.375041,370.194741,348.825625
2019-01-27,294.768224,248.552381,175.724171,152.652436,146.797787,187.238279,232.909266,258.748703,289.525289,338.626374,371.340549,351.739709,298.919814,307.321194,340.786638,355.212732,389.672636,415.103702,448.737406,455.112313,486.858833,500.287708,513.682264,497.554491
2019-01-28,519.966416,524.525027,512.549706,521.640911,551.853872,571.087499,603.533591,623.555571,604.400637,694.196486,712.68294,696.550548,708.469142,753.944344,714.335394,626.797782,622.930445,671.923471,682.483122,572.307876,547.723099,473.292984,360.752337,266.567723
2019-01-29,181.719372,111.870331,80.860533,76.314122,85.033603,109.390089,107.960932,99.384223,76.379989,69.974756,58.807024,52.195964,41.052575,65.303018,100.550611,91.106058,97.351712,119.049635,160.691166,265.626362,308.188835,269.550285,230.780156,314.865248
2019-01-30,380.916896,375.806775,367.283333,384.603096,379.903035,372.593845,346.623368,306.838173,243.985568,284.965595,255.864995,271.454022,271.142086,217.469724,235.180454,308.79194,369.941886,415.783201,456.900406,413.528064,397.797156,375.116808,363.091635,301.285501
2019-01-31,319.895192,292.730426,290.006648,259.403942,207.506237,164.680471,150.166607,296.90286,322.665433,366.813452,353.510563,315.140912,314.519645,324.750933,357.962522,380.134797,394.056278,400.032666,399.816158,423.200639,456.747229,519.331563,598.079736,673.189867
2019-02-01,712.822029,712.195543,699.448702,707.350628,669.043312,629.155357,589.068618,523.787547,489.333122,492.290155,481.07179,523.609263,624.199822,629.808295,627.705536,634.250902,620.084971,594.417956,557.091231,530.674024,517.543876,520.637806,498.1868,518.172899
2019-02-02,515.243208,522.603252,534.588434,532.083891,520.69938,475.661978,481.550368,454.661254,404.533661,449.787677,428.805318,385.466,334.989867,253.230299,215.65482,189.356094,184.527691,224.774097,276.146413,371.106985,444.897562,491.24644,510.85074,508.319784
2019-02-03,469.14235,454.856565,422.041164,397.370404,426.733678,386.904164,374.761678,337.961159,299.922159,339.072304,322.154089,304.041472,292.681599,305.211161,358.179419,384.104197,441.943765,552.824385,645.30452,598.679584,621.78943,708.790745,779.880344,785.154082
2019-02-04,780.871914,798.874322,791.480846,746.404146,739.411314,686.95752,592.332002,518.33377,419.517689,439.777777,421.177522,385.275253,317.59942,319.046497,330.133585,305.368223,255.924776,204.260085,126.557202,105.430724,108.332905,125.71733,139.241451,161.868374
2019-02-05,183.721547,192.853831,223.63948,260.293915,261.060343,262.579922,274.445682,260.126871,233.918752,252.245301,257.945044,262.647537,283.190783,328.04227,352.870323,333.66825,277.067743,268.904047,294.07448,325.762077,326.877992,311.187458,294.226153,317.118707
2019-02-06,309.548095,263.095127,227.787927,187.606233,178.521154,179.960374,221.81658,234.713034,133.121765,58.054168,72.514744,120.027243,182.465147,227.638769,216.722332,229.049849,300.378438,323.499701,299.391628,275.885986,287.286986,266.979938,268.159917,244.645777
2019-02-07,229.931915,270.13173,345.472945,384.882749,480.959592,522.627043,631.632884,689.912399,688.815617,720.085512,696.20178,674.393458,684.259948,650.866343,600.053363,533.930035,528.85705,528.073585,500.515383,473.114953,482.431556,508.584742,514.380856,518.554607
2019-02-08,505.519581,442.851707,384.145313,336.696947,329.191163,280.910482,267.443002,198.345958,123.588574,124.725732,112.474327,183.880531,123.096811,143.227244,154.271077,169.712385,149.628975,159.108297,126.173062,108.5226,120.258386,144.540342,152.395887,126.096386
2019-02-09,160.820125,217.484611,307.924959,425.955251,493.247617,537.208935,581.098955,592.283175,548.569992,559.819386,555.252706,541.495981,551.544352,469.705794,405.425245,368.516072,361.956635,348.540251,307.808471,301.335734,244.299598,199.481372,191.610262,248.706461
2019-02-10,292.368319,255.890955,207.662568,186.596324,144.884968,122.781323,137.818936,126.612652,94.528229,105.442897,79.933929,85.428405,91.208011,96.186331,109.325115,108.322187,137.655095,135.848706,132.035552,153.400301,156.528437,168.107582,227.210801,303.487012
2019-02-11,375.407186,423.153386,479.492067,467.382059,457.241568,466.982914,502.963213,520.967044,450.929897,420.478645,466.401178,511.321701,476.136039,470.504179,503.764309,470.899245,406.251511,387.857939,371.149106,383.174506,366.0142,303.412816,257.219116,218.021112
2019-02-12,233.846663,245.798619,249.757794,271.434557,332.738744,296.207335,232.189201,238.272126,209.90564,184.131984,203.584526,190.157973,182.961762,147.356576,158.457076,180.992673,189.276848,163.281352,153.569597,180.461536,215.686884,217.19498,227.674067,263.8711
2019-02-13,295.034057,281.690281,238.635794,231.094698,222.20473,239.5501,261.331329,276.5705,254.531446,271.968243,347.180826,426.595606,514.110114,470.107976,482.802054,445.708627,387.494717,352.427142,315.99643,261.308799,199.755077,143.258173,117.848368,122.724193
2019-02-14,134.379043,132.029509,147.282194,140.809088,116.267023,110.441991,113.078719,107.432223,97.410336,116.092471,111.359117,87.91008,87.409214,98.031267,90.120648,98.661191,101.097471,63.825749,57.420046,63.261975,42.220727,47.21734,69.136786,78.627025
2019-02-15,74.218886,93.689094,126.211235,151.170341,169.167449,196.414062,215.941909,214.111636,235.487029,288.269442,313.531137,333.36134,351.370097,420.816274,419.932061,443.202058,460.600108,486.820508,484.809932,491.392175,571.27209,689.383856,632.145455,514.863921
2019-02-16,504.134953,608.160193,702.395099,677.158317,663.602512,647.203426,668.077575,600.158098,519.468672,541.627183,525.323312,475.620722,435.651045,420.553892,421.227089,403.102061,365.681802,403.225604,424.11603,439.362748,467.580067,473.558842,443.440059,463.267733
2019-02-17,504.261713,529.236123,524.225933,556.687561,552.801109,530.424362,517.384169,519.293619,412.825615,391.635583,359.813372,292.607916,301.866919,322.116836,338.453831,387.731502,420.817671,422.669413,501.813208,492.708773,448.461455,449.419683,490.139878,510.673195
2019-02-18,536.441821,503.0106,428.248343,358.445469,317.165019,263.95422,187.707174,122.075962,64.624234,57.146845,40.090935,26.009683,3.627393,8.458694,13.751122,14.728014,10.471586,14.765643,33.260993,37.531548,75.315581,110.569482,101.581583,98.790013
2019-02-19,102.502688,95.076016,135.213901,124.798962,97.199064,72.563919,65.310029,37.690225,34.645453,87.936016,72.653385,83.171732,106.49293,79.287868,108.596333,166.53714,273.779813,355.213383,433.591077,455.8205,445.49033,429.311398,346.265354,255.411446
2019-02-20,211.409942,210.731506,312.374971,346.894552,374.638555,359.463256,351.77391,332.079024,314.452166,417.980271,450.088817,421.252023,447.232728,409.95403,409.782033,383.72505,332.99779,299.449883,345.406766,329.260862,289.423443,260.765203,217.183342,185.104528
2019-02-21,126.156573,94.642128,59.20129,61.785047,76.709451,89.153128,91.05273,81.695758,60.150067,78.035348,67.507911,89.118166,112.661139,123.111544,119.968184,109.974103,118.999991,108.725187,146.36424,191.406059,126.384434,75.648796,67.169054,79.732848
2019-02-22,96.675705,120.207308,131.046805,158.610508,160.236757,158.513096,134.511971,94.478065,61.669979,67.328861,33.510786,30.687943,64.877731,93.942502,106.58305,119.785739,126.625772,117.044538,117.882466,161.138895,162.475349,173.194003,165.07395,166.220682
2019-02-23,156.725555,147.457244,131.525831,145.81046,191.926785,221.433843,223.509185,210.418324,215.738085,236.831479,263.556887,223.051029,142.174736,95.202003,82.579062,57.826455,41.646324,44.949556,43.249364,40.13397,47.242929,55.456544,60.703683,58.723734
2019-02-24,67.547953,86.999391,96.287526,136.955676,193.139485,264.087181,298.18962,329.381511,324.431135,338.447464,317.857089,290.215124,246.305894,192.390072,219.415232,238.953989,278.608652,297.07607,334.597911,339.199778,364.530056,375.601704,422.475215,423.817382
2019-02-25,437.15437,414.012672,397.821039,411.0065,343.616817,249.910254,171.943581,139.307559,96.730029,78.40058,51.911868,69.726622,77.074081,100.7273,125.675694,132.476921,130.38535,157.720713,156.513695,155.747001,131.471011,136.72893,133.198784,116.593935
2019-02-26,151.024111,150.293632,154.527254,178.769374,186.576021,160.150034,147.289246,112.619368,100.70423,123.566826,94.457492,76.423268,63.074622,96.912407,109.51237,109.450084,141.627547,121.675794,94.231924,121.384712,123.035203,110.819753,90.815369,49.798145
2019-02-27,68.991985,64.712876,57.146808,73.944726,54.412069,43.019057,35.189785,29.315708,29.352564,56.811908,46.654104,35.538559,22.316705,32.686455,46.782917,63.161809,57.24577,34.314058,23.443583,22.555026,25.611024,19.195524,25.370343,69.020945
2019-02-28,105.920328,108.278192,113.766179,125.328438,144.497224,137.204318,152.89878,121.353598,91.730802,91.374281,86.576824,81.628221,61.421903,71.358197,63.82468,87.868093,80.877382,57.938035,56.334437,71.914643,81.459966,107.574491,105.870821,64.439707
2019-03-01,57.528552,62.11114,55.571902,90.474122,155.204085,183.125927,223.446333,222.687152,163.34223,128.908736,82.484946,52.485256,34.577459,29.915497,42.369161,57.926666,57.958451,49.193697,47.074194,77.126088,119.552472,117.549254,89.919849,54.220929
2019-03-02,37.271216,25.50724,25.55609,29.597534,32.246371,38.216476,43.95404,38.309458,39.466743,61.351969,44.46541,38.209304,30.411077,42.881648,58.595107,69.833339,60.304831,53.170127,48.108337,45.864665,45.488173,52.30339,47.146091,45.841178
2019-03-03,37.325067,47.152404,58.062929,50.111001,52.696281,45.357875,34.030326,27.576475,20.094171,38.290946,30.07503,22.050184,21.154386,36.056428,52.086849,56.976697,57.270117,74.814081,74.465285,64.773632,58.400513,47.395618,41.47241,33.251875
2019-03-04,36.66182,29.925425,37.20283,53.6575,72.285985,89.844047,105.364133,103.266549,112.036806,129.858533,129.103946,109.86782,94.415186,103.556917,102.57561,103.520501,93.395305,81.669025,78.528067,73.807588,92.239012,100.186632,113.447158,161.296689
2019-03-05,191.294686,228.989658,267.393733,285.887827,296.665566,268.583404,236.723257,200.462024,145.494679,145.054301,164.941075,138.647325,133.698671,142.343925,141.197012,169.304485,193.822926,214.30162,268.708146,287.026959,277.905611,248.195749,221.235733,191.076155
2019-03-06,159.427044,153.819303,193.942608,209.911852,203.596838,189.863267,182.716548,163.98269,121.352194,117.47647,98.545116,115.136549,88.647033,91.592361,88.366719,102.834362,130.225885,111.518941,82.220975,108.576472,179.313323,206.086905,183.358669,181.665299
2019-03-07,152.479304,137.529078,147.933567,213.426625,266.917971,295.799442,340.253681,354.758631,322.472893,268.114516,277.552421,247.889445,214.155365,197.74037,178.511831,152.284356,146.544429,115.461119,120.415717,145.542408,135.498039,103.828495,111.209095,121.73452
2019-03-08,104.514815,86.857599,74.267676,56.228742,48.963855,47.020975,50.824627,51.977688,53.193489,68.806339,74.838027,79.058514,70.706107,81.527536,118.047582,154.427557,173.628055,185.3715,217.576421,271.971442,331.487434,319.066868,327.333146,336.279735
2019-03-09,352.856416,356.821321,368.214723,375.777786,382.091439,385.220025,378.659255,374.61924,362.342812,332.069956,291.768827,350.667874,333.829199,282.252166,234.836074,194.591522,206.062726,207.287866,227.274726,245.812631,203.329774,197.60077,154.560908,200.898819
2019-03-10,161.248136,189.770462,156.167262,118.483273,118.177437,153.396044,170.109577,211.427527,199.635021,259.925626,228.602599,226.078393,234.061733,255.977277,242.136587,232.535072,250.964088,314.300483,331.248319,256.889549,195.743467,163.06117,142.476476,117.298412
2019-03-11,134.534464,137.384752,109.01576,92.40023,131.335178,193.962201,190.246104,184.678942,153.442814,145.010656,110.969148,136.553613,188.602556,238.741675,317.891739,304.697607,359.463291,338.674887,234.201048,209.518583,210.830184,246.270667,396.18928,552.948403
2019-03-12,558.479818,496.920839,456.871485,457.397501,409.507718,363.310793,359.307739,397.351425,367.341067,430.204481,481.949906,551.84126,571.526901,567.790734,619.496168,615.679743,748.795995,758.681575,681.9956,743.492009,824.466158,828.724926,849.567203,837.722028
2019-03-13,825.871026,858.186991,792.036325,687.862519,586.186163,547.206071,525.991545,494.463259,490.028274,644.248212,747.766721,757.379499,728.985349,692.005717,625.096102,600.242468,619.220989,601.044314,558.149885,550.047401,556.407656,569.818731,570.580283,521.493294
2019-03-14,473.01143,417.813964,374.623061,315.176827,264.557251,283.239243,301.298775,334.775685,260.929138,247.116812,279.485531,304.249885,243.120471,207.454306,229.771157,227.117908,241.366576,284.432456,291.965116,262.685667,245.059754,273.135786,297.64917,419.44351
2019-03-15,445.812428,460.570308,449.095264,440.240915,433.750181,402.238453,380.081347,285.119772,250.787727,203.196234,160.124246,151.405579,168.539291,156.076635,200.020097,318.244808,359.552006,323.737476,360.97836,370.110208,357.672089,511.945576,555.704551,571.070579
2019-03-16,565.005285,497.258715,412.202922,301.474843,221.534007,201.136137,198.896604,187.776871,117.402062,156.330134,107.19772,118.738451,150.722791,175.183068,223.86205,276.641843,264.987822,219.516107,234.936982,213.315066,218.935705,247.625324,253.974761,251.281907
2019-03-17,293.163356,318.285344,303.07743,330.775826,325.658044,311.533912,275.038263,252.421832,207.027042,237.509397,229.607188,240.964934,211.733357,131.196614,138.623331,123.891436,113.387573,126.258184,146.702731,176.982133,192.478449,210.030099,183.060546,175.966095
2019-03-18,177.235987,252.203384,319.986486,332.782639,325.475006,324.756165,335.507896,319.837868,272.11585,257.372923,247.571433,234.550197,209.897064,172.480603,204.020345,226.070023,227.360176,233.113399,271.188761,357.392499,388.034424,399.941315,387.587009,388.77333
2019-03-19,393.322313,382.823991,362.898543,351.640796,345.9716,333.052017,324.285489,307.647127,254.775754,223.83514,155.263134,127.388635,120.700004,122.850279,125.122336,124.736493,135.024528,174.253478,207.370888,279.811668,318.844755,346.167379,390.376662,323.885205
2019-03-20,317.007995,302.331866,241.700035,174.205468,141.961277,158.797387,140.287207,155.171787,130.658834,137.066731,173.314561,247.923008,277.007713,247.661349,337.011739,371.978525,376.089806,404.493326,411.065149,449.357974,499.758097,465.418585,451.287505,493.543664
2019-03-21,503.023006,547.479132,620.530119,699.974126,659.341699,592.34182,586.649323,578.78793,639.484308,720.71257,768.305766,778.948397,762.247563,715.750643,730.111533,725.560265,712.453859,702.812787,687.43186,749.413388,716.242402,628.095885,553.985071,541.777173
2019-03-22,525.706424,452.132416,359.845488,322.783376,305.928288,279.235011,253.612175,250.294506,240.121002,261.990864,305.17816,313.624356,304.838022,302.199071,305.910568,317.422132,317.303165,327.653712,313.339837,322.74116,324.163084,305.753137,294.494216,255.599176
2019-03-23,226.22705,246.924574,279.598323,250.910219,253.234008,258.401054,244.311174,177.414912,101.156198,142.589982,227.766849,307.09702,429.29202,532.647079,608.693649,621.811818,688.672407,645.742175,658.449223,696.376893,681.562398,606.384453,561.361201,551.987483
2019-03-24,519.16082,452.185227,436.99362,383.973386,352.809086,287.485592,268.753106,232.535481,222.4955,253.706829,262.617536,269.522647,291.97346,331.152529,386.603184,437.627874,474.224005,489.528849,485.636626,442.85982,460.2885,479.56286,453.115514,514.091248
2019-03-25,521.018164,506.427915,511.121188,481.684924,449.764324,455.297844,481.282392,468.964943,447.414635,467.241661,481.990058,446.700949,426.819421,445.1835,456.003698,442.58653,436.731229,417.496755,403.253195,441.791808,448.64466,467.134836,481.186354,485.01525
2019-03-26,516.536955,513.617626,517.668507,514.435656,507.666813,474.722298,412.670193,391.463778,393.337834,391.7345,343.300317,334.13928,332.250322,343.361261,340.709142,284.411176,268.048764,237.093669,169.199367,138.787847,191.784189,268.408694,352.918308,440.62196
2019-03-27,468.920768,543.559327,606.417097,617.664183,571.974546,538.840773,566.776952,581.148638,604.036062,640.950343,692.995117,733.77614,764.139721,738.236244,709.173356,682.314517,709.509626,682.80446,644.562672,520.976682,427.850492,348.223372,286.544753,221.385923
2019-03-28,187.794684,134.02925,110.585848,79.272332,63.036089,87.093983,109.149686,134.535522,97.173644,94.549319,83.867045,70.666867,50.209219,46.659238,95.058443,123.738567,109.443692,118.785375,133.112125,175.703225,174.026619,152.761175,228.125478,236.933768
2019-03-29,185.218746,131.750372,95.591352,83.092894,60.950848,39.723544,43.56195,37.873938,35.748969,74.557184,75.519387,99.401603,110.868478,138.459484,138.263438,138.271136,107.6316,106.964748,92.613594,101.166052,96.506024,56.962097,65.028919,95.843777
2019-03-30,255.365849,228.846895,131.452121,76.501481,95.568095,186.791225,257.596539,310.085756,333.686131,362.356212,397.231574,377.902599,439.127048,468.051178,484.884123,532.102285,717.027233,783.315467,822.636171,829.145556,834.162122,854.6779,837.399404,820.774317
2019-03-31,768.086236,755.52873,791.429312,814.765476,780.567246,745.087829,746.043975,697.607046,643.638307,686.213615,720.061207,709.928902,696.898169,677.468986,692.92968,687.603721,710.709995,668.927262,679.816201,643.682364,606.50453,593.250299,610.62526,616.2268
2019-04-01,580.391225,548.618424,505.816802,483.596813,483.888683,470.002958,443.05468,417.88431,428.125191,443.587861,421.151623,374.386579,380.007494,349.668761,319.094324,301.39427,303.981997,267.062687,282.980543,238.648088,198.734862,227.38884,277.547692,284.941585
2019-04-02,313.575612,282.56852,238.051053,197.643717,157.742039,149.397413,150.463942,118.468969,85.823723,107.789618,161.836862,171.298001,170.57727,134.822235,131.533603,132.043115,132.416754,103.848326,108.016206,113.32856,117.842694,139.752227,178.135624,159.120577
2019-04-03,148.516544,142.934666,138.819563,128.095586,127.584471,101.142274,73.063963,37.87656,9.564953,45.859125,74.309356,115.182442,171.297325,221.588555,299.798891,361.891516,429.332139,467.37519,475.649687,482.555699,457.744381,512.975874,484.323735,460.493201
2019-04-04,463.687922,457.294849,436.800879,458.061597,470.925748,483.099753,442.964563,448.095017,461.056886,527.76673,529.355895,503.73026,483.388598,486.515961,514.346244,486.414214,508.089862,499.739547,487.259233,446.456607,448.528809,513.453003,504.289943,564.204986
2019-04-05,588.45407,548.809662,523.394028,492.540278,505.907143,632.00981,620.369125,530.066127,491.557764,568.945051,599.357369,588.516131,522.834039,472.464291,468.577575,448.627866,448.222926,451.554025,409.03321,340.386921,264.148582,269.008223,288.252886,245.112718
2019-04-06,239.836474,224.686019,234.900223,235.734266,195.940412,160.101078,94.014616,56.888729,29.194715,50.948388,62.996493,88.210796,76.553901,76.5052,107.217604,130.24788,112.989562,132.241413,147.924627,173.90998,175.814969,270.257418,291.940232,258.62465
2019-04-07,186.254923,138.539762,121.720067,89.0336,81.363221,58.01778,29.648004,30.509645,34.674574,82.989552,76.968649,67.049149,63.199916,57.341871,64.265905,66.961978,74.548976,76.139312,76.66395,117.552857,144.355919,161.648777,163.192726,187.598617
2019-04-08,232.964507,304.852971,302.61961,310.896681,299.534426,276.115651,225.331832,212.641843,200.728056,301.65972,398.690213,418.000324,373.17463,342.676657,273.982012,257.931168,265.026675,238.623811,232.511117,187.515366,146.628178,138.044803,117.214138,91.155181
2019-04-09,77.064879,66.035481,60.327273,77.708081,108.86537,143.866184,180.731647,246.698746,332.460525,401.179269,411.445441,400.620274,429.631775,365.371476,345.671093,417.159611,434.941628,430.97124,523.345236,516.984826,515.559786,568.680243,576.251026,471.465593
2019-04-10,464.993488,523.434129,505.043924,497.940633,437.177065,397.741497,389.36385,339.972703,332.417089,363.060618,348.198752,280.147201,188.904336,172.383789,204.6043,229.491752,234.576049,213.004606,184.444721,156.644641,169.846142,166.952344,145.532454,99.909873
2019-04-11,82.331249,79.014533,73.674136,78.817928,57.681817,47.788701,37.783576,15.366053,8.347022,38.067235,33.218255,23.319807,11.757536,15.282317,28.795433,29.864678,32.13829,38.041466,41.139284,32.259221,28.441889,36.556773,45.157303,48.044558
2019-04-12,49.144595,65.387201,99.960705,127.993146,157.079176,154.366265,141.120684,99.152979,58.59881,71.101507,78.543047,82.585414,61.297371,56.636485,47.55742,47.396728,67.102079,57.544462,50.548537,66.789309,104.780501,114.590577,90.804219,83.25826
2019-04-13,123.908357,151.590407,175.876302,161.109602,174.969975,183.740911,172.300846,128.985777,91.8943,131.143549,164.429684,181.904058,205.001638,243.094026,261.11743,253.858741,244.710077,241.07833,205.298822,218.254203,174.148674,178.81532,194.447874,245.10452
2019-04-14,244.245924,288.194771,314.070604,323.808856,310.574082,291.620848,259.022247,280.117468,355.329305,462.718688,521.661572,564.027833,585.344122,597.22371,599.897198,608.966121,588.460875,627.665377,613.693323,551.909604,489.137789,437.215875,388.460331,376.201282
2019-04-15,373.898827,312.793299,276.7566,266.753235,248.092938,236.927452,226.211868,202.938877,162.971251,155.073466,134.862398,141.118977,169.955923,210.050806,263.367978,306.422856,345.590619,390.985398,417.196781,418.598708,420.279831,410.894931,399.215654,395.291935
2019-04-16,412.095274,446.179016,433.555573,381.149539,359.19241,337.190948,318.735349,285.062544,237.665636,235.092177,218.345733,207.347782,228.010633,289.462707,297.095124,268.659024,242.513198,254.468367,260.803076,233.251924,241.686426,217.058944,239.89023,244.218801
2019-04-17,232.771809,224.284769,211.132472,206.94674,207.58905,188.727222,165.201981,130.526205,93.069764,106.806526,108.550314,99.606582,98.078537,86.597884,88.568054,122.777349,157.498285,169.693143,180.783215,182.953698,197.091908,201.800465,232.964515,288.080927
2019-04-18,328.749907,356.67148,412.155858,413.482472,408.538647,401.043573,406.611504,481.668973,504.134125,545.761488,551.002421,528.973425,536.196954,536.52091,549.282684,530.358652,498.524687,433.083799,354.193103,316.064577,302.990488,213.886901,123.401886,69.413128
2019-04-19,68.381379,111.787256,215.034695,289.124669,312.144848,315.563038,285.41786,268.104222,255.782816,233.788519,186.127091,139.760566,102.683652,72.18405,54.620888,31.516679,31.97324,32.807253,37.491103,27.684647,24.989003,26.783638,32.752521,31.683428
