,0
r2_train,0.8421111401551699
,
r2_test,0.8518302779708384
,
rmse_train,2418.0717621154104
,
rmse_test,2172.900008824417
,
mae_train,35.529865452688924
,
mae_test,33.286131854540436
,
mape_train,23270.489646869995
,
mape_test,19988.747072055266
